,id,slug,url,name,tags,state,category,description,age,gender,caste,is_minority,is_differently_abled,is_dbt,is_widowed_or_divorced,is_bpl,is_student,occupation
2473,4124,sisfs-fi,https://www.myscheme.gov.in/schemes/sisfs-fi,Startup India Seed Fund Scheme- For Incubators,"Startup,Seed Fund,Incubator,Financial Assistance",All,Business & Entrepreneurship,"The scheme “Startup India Seed Fund Scheme (SISFS)” was launched by the DPIIT on 19th April 2021 to provide financial assistance to startups for proof of concept, prototype development, product trials, market-entry, and commercialization.","{""ews"":{""gte"":0,""lte"":100},""female"":{""gte"":0,""lte"":100},""general"":{""gte"":0,""lte"":100},""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100},""st"":{""gte"":0,""lte"":100},""widowed"":{""gte"":0,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,Entrepreneur
2474,4125,scsfr,https://www.myscheme.gov.in/schemes/scsfr,Shop Construction/Shop Operation Scheme For Rehabilitation Of PwDs,"Financial Assistance,Business,Loan,Empowerment",Uttar Pradesh,Social welfare & Empowerment,"The ""Shop Construction/Shop Operation Scheme For Rehabilitation Of PwDs"" Scheme has been started by the Government of Uttar Pradesh and operated by the Department of Empowerment of Persons with Disabilities, Uttar Pradesh.","{""ews"":{""gte"":18,""lte"":59},""female"":{""gte"":18,""lte"":59},""general"":{""gte"":18,""lte"":59},""obc"":{""gte"":18,""lte"":59},""sc"":{""gte"":18,""lte"":59},""st"":{""gte"":18,""lte"":59},""widowed"":{""gte"":18,""lte"":59}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,Entrepreneur
2475,4126,nsfpgs,https://www.myscheme.gov.in/schemes/nsfpgs,National Scholarship For Post Graduate Studies,"Scholarship,Education,Student Finance",All,Education & Learning,A scheme started by Ministry of Education for the student Higher education. ,"{""ews"":{""gte"":18,""lte"":30},""female"":{""gte"":18,""lte"":30},""general"":{""gte"":18,""lte"":30},""obc"":{""gte"":18,""lte"":30},""sc"":{""gte"":18,""lte"":30},""st"":{""gte"":18,""lte"":30},""widowed"":{""gte"":18,""lte"":30}}",female,"general,obc,sc,ews,st",false,false,false,true,false,true,
2476,4127,inspire-she,https://www.myscheme.gov.in/schemes/inspire-she,Innovation In Science Pursuit For Inspired Research (INSPIRE) - Scholarship For Higher Education (SHE),"Education,Scholarship,Student",All,Education & Learning,"The scheme ""INSPIRE Scholarship for Higher Education (SHE)"" aims to attract students to study basic and natural Science subjects at undergraduate and postgraduate levels and pursue research as a career by providing scholarships to interested and deserving students.","{""ews"":{""gte"":0,""lte"":100},""female"":{""gte"":0,""lte"":100},""general"":{""gte"":0,""lte"":100},""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100},""st"":{""gte"":0,""lte"":100},""widowed"":{""gte"":0,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,true,
2477,4128,aay-goa,https://www.myscheme.gov.in/schemes/aay-goa,Atal Asra Yojana,"Housing,Repair,Scheduled Tribe,ST,Financial Assistance,Social Welfare",Goa,"Housing & Shelter,Social welfare & Empowerment","""Atal Asra Yojana"" by the Department of Tribal Welfare, Government of Goa provides financial assistance of up to ₹ 3,00,000 to individuals from Scheduled Tribes communities for construction/ re-construction and repairs of the house.","{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,
2478,4129,kccy,https://www.myscheme.gov.in/schemes/kccy,Kalpana Chawla Chatravriti Yojana,"Scholarship,Undergraduate,Postgraduate,Post Matric",Himachal Pradesh,"Education & Learning,Women and Child","Launched in 2012-13 by the Govt. of Himachal Pradesh, the ""Kalpana Chawla Chatravriti Yojana"" is a scholarship scheme that provides financial assistance to girls from economically weaker sections to pursue higher education without any financial burden, and achieve their career goals.","{""ews"":{""gte"":0,""lte"":100},""female"":{""gte"":0,""lte"":100},""general"":{""gte"":0,""lte"":100},""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100},""st"":{""gte"":0,""lte"":100},""widowed"":{""gte"":0,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,
2479,4130,kss,https://www.myscheme.gov.in/schemes/kss,Kala Samman Scheme,"Artist,Culture,Art,Financial Assistance,Award",Goa,"Sports & Culture,Social welfare & Empowerment","The scheme ""Kala Samman Scheme"" grants financial assistance to eminent artists who are in indigent circumstances as a token of respect for their contribution to the field of Art and culture.","{""ews"":{""gte"":60,""lte"":100},""female"":{""gte"":60,""lte"":100},""general"":{""gte"":60,""lte"":100},""obc"":{""gte"":60,""lte"":100},""sc"":{""gte"":60,""lte"":100},""st"":{""gte"":60,""lte"":100},""widowed"":{""gte"":60,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,"Artisans, Spinners & Weavers,Artists"
2480,4131,trs-goa,https://www.myscheme.gov.in/schemes/trs-goa,Trademark Reimbursement Scheme,"Startup,Business,Entrepreneurship,Reimbursement,Trademark",Goa,Business & Entrepreneurship,"“Trademark Reimbursement Scheme” is a part of the Start-up Policy 2017. For start-ups that have successfully entered the production/service delivery phase, and want to trademark their company name and logo, 50% of the cost of trade-mark registration of their company name and logo will be reimbursed.","{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,Entrepreneur
2481,4132,naospasa-bac,https://www.myscheme.gov.in/schemes/naospasa-bac,National Awards For Outstanding Services In The Field Of Prevention Of Alcoholism And Substance (Drug) Abuse: Best Awareness Campaign,"Award,Drug,Alcohol,Awareness,Campaign",All,Social welfare & Empowerment,"To recognize the efforts, and, encourage excellence in the Prevention of Alcoholism and Substance (Drugs) Abuse and the rehabilitation of its victims, awards will be presented for the most effective or outstanding services in the prevention of Alcoholism and Substance (Drug) Abuse.","{""ews"":{""gte"":0,""lte"":100},""female"":{""gte"":0,""lte"":100},""general"":{""gte"":0,""lte"":100},""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100},""st"":{""gte"":0,""lte"":100},""widowed"":{""gte"":0,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,
2482,4133,sgatt,https://www.myscheme.gov.in/schemes/sgatt,Sikkim Grant Of Award To Transgender,"Transgender,Financial Assistance,Below Poverty Line,Direct Benefit Transfer,Free Education",Sikkim,"Social welfare & Empowerment,Banking,Financial Services and Insurance","The scheme “Sikkim Grant of Award To Transgender (SGATT)” was launched in 2013 by the Department of Women & Child Welfare, Govt. of Sikkim. Under this scheme, the state government provides financial assistance to transgender belonging to a household of the Below Poverty Line category.","{""transgender"":{""gte"":0,""lte"":100}}",transgender,"sc,st,obc,general,ews,pvtg",false,false,true,false,true,false,
2483,4134,ysrvm,https://www.myscheme.gov.in/schemes/ysrvm,YSR Vahana Mitra,"Financial Asisstance,Social Welfare,Transport,Driver",Andhra Pradesh,"Transport & Infrastructure,Social welfare & Empowerment","Launched on 1st June 2021, ""YSR Vahana Mitra"" is a Social Welfare Scheme by the Transport, Roads, and Buildings Department. In this scheme, the government provides financial assistance of ₹ 10,000/- per annum to Self-owned Auto/Taxi Drivers for expenditure towards insurance, fitness certificate, etc","{""ews"":{""gte"":14,""lte"":100},""female"":{""gte"":14,""lte"":100},""general"":{""gte"":14,""lte"":100},""obc"":{""gte"":14,""lte"":100},""sc"":{""gte"":14,""lte"":100},""st"":{""gte"":14,""lte"":100},""widowed"":{""gte"":14,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,
2484,4135,fgrmb-faascdmf,https://www.myscheme.gov.in/schemes/fgrmb-faascdmf,"""Financial Grant for Reactivation of Mechanised Boats"" under ""Financial Assistance for Availing Subsidy Components for the Development of Marine Fisheries""","Boat,Grant,Financial Assistance,Fisheries,Fisherman",Puducherry,"Agriculture,Rural & Environment","The scheme ""Financial Grant for Reactivation of Mechanised Boats"" is introduced by the Govt of Puducherry with the objective of increasing marine fish production by extending financial grants for the reactivation of wooden/steel mechanized boats.","{""ews"":{""gte"":23,""lte"":60},""female"":{""gte"":23,""lte"":60},""general"":{""gte"":23,""lte"":60},""obc"":{""gte"":23,""lte"":60},""sc"":{""gte"":23,""lte"":60},""st"":{""gte"":23,""lte"":60},""widowed"":{""gte"":23,""lte"":60}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,Fishermen
2485,4136,iprrs,https://www.myscheme.gov.in/schemes/iprrs,Intellectual Property Rights (IPR) Reimbursement Scheme,"Startup,IPR,Business,Entrepreneur,Reimbursement",Goa,Business & Entrepreneurship,“Intellectual Property Rights Reimbursement Scheme” is a part of the Startup Policy 2017. The objective of the policy is to make Goa an aspirational geographical and human resource base for startups.  The objective is to invite the best entrepreneurial minds and build a robust startup ecosystem.,"{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,Entrepreneur
2486,4137,uyegp,https://www.myscheme.gov.in/schemes/uyegp,Unemployed Youth Employment Generation Programme,"Unemployment,Youth,Loan,Business,Subsidy,MSME",Tamil Nadu,Business & Entrepreneurship,"The Micro, Small and Medium Enterprises Department, Government of Tamil Nadu introduced the scheme ""Unemployed Youth Employment Generation Programme (UYEGP)"" which aims to mitigate the unemployment problems of socially and economically weaker sections of the society.","{""general"":{""gte"":18,""lte"":35},""obc"":{""gte"":18,""lte"":45},""pvtg"":{""gte"":18,""lte"":45},""pwd"":{""gte"":18,""lte"":45},""sc"":{""gte"":18,""lte"":45},""st"":{""gte"":18,""lte"":45},""transgender"":{""gte"":18,""lte"":45}}",transgender,"general,obc,sc,st,pvtg",false,true,false,false,false,false,Entrepreneur
2487,4138,jbmpvy,https://www.myscheme.gov.in/schemes/jbmpvy,Jai Bhim Mukhyamantri Pratibha Vikas Yojana,"Scheduled Castes,Students,Competitive Examination,Coaching,Stipend",Delhi,"Social welfare & Empowerment,Education & Learning","The scheme “Jai Bhim Mukhyamantri Pratibha Vikas Yojana” was launched by the Department for the Welfare of SC/ST/OBC/Minorities, Government of NCT of Delhi vide Cabinet Decision No.2526 Dated 12-12-2017.","{""sc"":{""gte"":5,""lte"":100}}","male,female,transgender",sc,false,false,false,false,false,true,
2488,4141,ignwps-sikkim,https://www.myscheme.gov.in/schemes/ignwps-sikkim,Indira Gandhi National Widow Pension Scheme - Sikkim,"Widow,Pension,Women,Below Poverty Line,Direct Benefit Transfer",Sikkim,"Banking,Financial Services and Insurance,Social welfare & Empowerment,Women and Child","The scheme “Indira Gandhi National Widow Pension Scheme (IGNWPS)” by the Department of Women & Child Welfare, Govt. of Sikkim provides financial support is provided to the poor widows of the state of Sikkim. The beneficiary receives a monthly pension of ₹ 2000/- through DBT.","{""ews"":{""gte"":21,""lte"":100},""female"":{""gte"":21,""lte"":100},""general"":{""gte"":21,""lte"":100},""obc"":{""gte"":21,""lte"":100},""sc"":{""gte"":21,""lte"":100},""st"":{""gte"":21,""lte"":100},""widowed"":{""gte"":21,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,true,true,true,false,
2489,4142,mdmss,https://www.myscheme.gov.in/schemes/mdmss,Mid Day Meals Scheme,"Meals,Kids Education,School Students",Arunachal Pradesh,Education & Learning,The Mid Day Meals Scheme is a government initiative that provides free meals to school children to improve their nutritional status and encourage school attendance.,"{""ews"":{""gte"":0,""lte"":100},""female"":{""gte"":0,""lte"":100},""general"":{""gte"":0,""lte"":100},""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100},""st"":{""gte"":0,""lte"":100},""widowed"":{""gte"":0,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,true,
2490,4143,faaadp,https://www.myscheme.gov.in/schemes/faaadp,Financial Assistance For Aids And Appliances For Disabled Persons,"Aids And Appliances,Person With Disability,Financial Assistance,Social Welfare",Maharashtra,Social welfare & Empowerment,"The ""Financial Assistance for Aids and Appliances for Disabled Persons"" is a scheme by the Govt. of Maharashtra. The objective of this scheme is to provide assistance to Persons with Disabilities (PwDs) for the purchase of aids and appliances as per their age group and the type of disability.","{""ews"":{""gte"":0,""lte"":100},""female"":{""gte"":0,""lte"":100},""general"":{""gte"":0,""lte"":100},""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100},""st"":{""gte"":0,""lte"":100},""widowed"":{""gte"":0,""lte"":100}}",female,"general,obc,sc,ews,st",false,true,false,true,false,false,
2491,4144,ky-smsp,https://www.myscheme.gov.in/schemes/ky-smsp,Krishonnati Yojana - Sub Mission On Seed And Planting Material (SMSP),"Farmer,Agriculture,Subsidy",Jammu and Kashmir,"Agriculture,Rural & Environment","The Sub-Mission on Seeds and Planting Material (SMSP) aims to increase the production of certified / quality seed, increase SRR, upgrade the quality of farm-saved seeds, strengthen the seed multiplication chain, promote new technologies and methodologies in seed production, processing, testing, etc.","{""ews"":{""gte"":0,""lte"":100},""female"":{""gte"":0,""lte"":100},""general"":{""gte"":0,""lte"":100},""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100},""st"":{""gte"":0,""lte"":100},""widowed"":{""gte"":0,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,Farmer
2492,4145,mgs,https://www.myscheme.gov.in/schemes/mgs,Marriage Grant Scheme,"Financial Assistance,Women Welfare,Girl Marriage",Uttar Pradesh,Social welfare & Empowerment,"In Uttar Pradesh State, a scheme for the marriage of girls from economically weaker families of the state. ","{""female"":{""gte"":18,""lte"":100},""male"":{""gte"":21,""lte"":100}}","female,male","sc,st,obc,general,ews,pvtg",false,false,false,false,false,false,
2493,4146,bpba,https://www.myscheme.gov.in/schemes/bpba,Biju Patnaik Bravery Award,"Award,Medal,Scroll,Bravery",Odisha,Social welfare & Empowerment,"The “Biju Patnaik Bravery Award” was launched by the Sports & Youth Services Department, Government of Odisha to recognize spectacular acts of Bravery performed by people of Odisha. ","{""ews"":{""gte"":5,""lte"":100},""female"":{""gte"":5,""lte"":100},""general"":{""gte"":5,""lte"":100},""obc"":{""gte"":5,""lte"":100},""sc"":{""gte"":5,""lte"":100},""st"":{""gte"":5,""lte"":100},""widowed"":{""gte"":5,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,
2494,4147,naospasa-bpjmbpasa,https://www.myscheme.gov.in/schemes/naospasa-bpjmbpasa,National Awards For Outstanding Services In The Field Of Prevention Of Alcoholism And Substance (Drug) Abuse: Best Panchayati Raj Or Municipal Body Working For Prevention Of Alcoholism And Substance (Drug) Abuse,"Rehabilitation,Drug Abuse,Alcoholism,Award",All,Social welfare & Empowerment,"The Scheme of ""National Awards for Outstanding Services in the field of Prevention of Alcoholism and Substance (Drug) Abuse"" by the MoSJE, GoI shall be applicable to Institutions and Individuals working in the field of Prevention of Alcoholism and Substance (Drug) Abuse.","{""ews"":{""gte"":0,""lte"":100},""female"":{""gte"":0,""lte"":100},""general"":{""gte"":0,""lte"":100},""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100},""st"":{""gte"":0,""lte"":100},""widowed"":{""gte"":0,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,
